"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","Aaron Rodgers","QB","FA","16","23.6","17.4","26.4","-","15.9","12.5","23.7","33.8","26.2","27.5","29.3","23.1","16","21.2","12","37.2","34.2","23.8","380"
"1","Matt Ryan","QB","FA","16","24.4","27.8","19.9","35.5","15","21.6","13.7","24.4","27.8","12.7","-","18.3","16.2","21.5","19.3","20","29.4","21.7","347.5"
"1","Drew Brees","QB","FA","16","31.4","14.5","25.9","11.9","-","32.6","24.7","20.7","24.7","21","15.4","32.5","7","4.5","29.4","16.1","20","20.8","332.3"
"1","Andrew Luck","QB","FA","15","35.5","10.1","13.2","17.7","22.2","23.4","27.8","18.4","12.7","-","18.7","-","29.7","16.2","18.8","24.7","18.5","20.5","307.7"
"1","Kirk Cousins","QB","FA","16","10","18.6","19.3","17.3","12.3","17.3","21.5","24.2","-","18.4","27.4","30.2","16.8","16","9.7","29.8","11.5","18.8","300.3"
"1","Dak Prescott","QB","DAL","16","10.3","18.3","23.5","18.1","17.5","18.5","BYE","27.3","23.9","18.8","25.6","21.7","11.3","6.7","19.2","24","2.4","17.9","286.9"
"1","Matthew Stafford","QB","LAR","16","26.1","15.5","26.5","8.2","18.8","28.2","17.8","13.6","14.8","-","11.1","16.3","23.8","16.4","10.2","12.5","19.9","17.5","279.8"
"1","Tyrod Taylor","QB","FA","15","5.5","24.4","16.4","16.6","15.8","20","24.3","18.1","25.9","-","8.5","20.4","12.6","15.3","15.9","31.2","-","18.1","270.9"
"1","Blake Bortles","QB","FA","16","15","18.6","11.5","25.9","-","10.9","13.1","29.7","21.5","17.7","12.4","21.1","10.1","15.6","7.2","25.7","14.1","16.9","270.1"
"1","Derek Carr","QB","FA","15","22.4","25","11.9","23.8","22","9.8","12.4","35.8","7.7","-","21.6","17.4","20.8","5","11","22.1","-","17.9","268.5"
"1","Russell Wilson","QB","FA","16","11.9","11.6","14","23.9","-","11.5","8.7","9.2","26.3","26.5","24.3","10","16","5.5","20.4","33.6","14.7","16.8","268.1"
"1","Andy Dalton","QB","PHI","16","17.3","19.3","10.2","14.6","22.2","21.9","20.3","19.5","-","11.7","15.3","12.7","22.2","16.9","10.4","12.7","13.4","16.3","260.6"
"1","Marcus Mariota","QB","WAS","15","16.7","16.6","4.8","8.1","30.5","27.8","16.7","19.9","25.9","27.8","22.5","21.6","-","7.3","5.4","8.3","-","17.3","259.9"
"1","Philip Rivers","QB","FA","16","14.6","23.8","11.2","18.8","26.4","11.1","14.6","12.7","18.7","17","-","19.7","14.8","7.4","14.2","18.9","14.9","16.2","258.9"
"1","Tom Brady","QB","FA","12","-","-","-","-","29.6","27.2","18.2","30.1","-","11.3","28.4","19","14.9","26.1","7.4","20.6","25.6","21.5","258.6"
"1","Jameis Winston","QB","NYG","16","25.5","4.6","25.5","11.1","15.4","-","20.7","18.8","21.5","18.5","17.4","16","15.3","9","10.5","16.5","9.9","16","256.1"
"1","Cam Newton","QB","FA","15","21.2","29.8","13.1","15.6","-","27","-","12.8","14.6","23.8","12.4","20.4","12.5","11.5","20","11.5","8.1","17","254.3"
"1","Ben Roethlisberger","QB","FA","14","21.8","19.8","7","33.9","29.2","9.6","-","-","18.9","28.4","8.7","20.8","17.6","2.6","14.9","19.1","-","18","252.2"
"1","Carson Palmer","QB","FA","15","18.9","24.2","3.5","11.5","-","12.4","14.5","22.5","-","14.6","13","17.6","23.9","10.3","20.7","15.3","20.2","16.2","243.1"
"1","Joe Flacco","QB","CIN","16","12","16.2","11.8","22","13","12.3","6","-","14.8","22.1","15.4","13.3","29.2","19.1","12.1","14.5","8.7","15.2","242.5"
"1","Eli Manning","QB","FA","16","18.3","12.3","14","8.4","10.1","24.1","7.6","-","21.9","18","17.2","19.6","11.7","5.5","16","12.2","7.2","14","224.2"
"1","Alex Smith","QB","FA","15","28","3.6","13.2","17.7","-","8.9","17.3","10","-","8.4","19.4","15","12.5","11.2","11.6","22.4","24.7","14.9","223.8"
"1","Sam Bradford","QB","FA","15","-","19.1","10.6","15.1","18.6","-","6.9","13.1","15.4","18.3","8.7","7","14.9","17.4","7.6","25.8","22.4","14.7","220.9"
"1","Carson Wentz","QB","MIN","16","19.2","12.6","21","-","16.9","7.4","6.1","11.8","10.2","8.2","14.9","17.5","12.6","13.1","11.6","10.8","19.1","13.3","213"
"1","Colin Kaepernick","QB","FA","12","0","-","-","-","-","18.1","14.1","-","22.2","23.9","19.4","33.1","2.2","11.6","17.4","26.1","12.2","16.7","200.4"
"1","Trevor Siemian","QB","ATL","14","9.1","11.3","29","6.7","-","13.3","10.2","6.8","15.3","14.8","BYE","29","-","17.4","9.7","5.3","13.7","13.7","191.7"
"1","Ryan Tannehill","QB","FA","13","15.1","23","19","7.6","3.6","10.4","16.3","-","9.7","19.2","14.8","26.8","7","17.8","-","-","-","14.6","190.2"
"1","Brock Osweiler","QB","FA","15","16.6","10.4","7.1","15.6","9.4","16.4","4.8","9.1","-","14.3","13","12.1","17.3","3.7","-2.1","-","20.2","11.2","168"
"1","Ryan Fitzpatrick","QB","FA","14","15.1","21.1","-2.3","8.9","15.1","5.2","8.7","14.4","10.4","-","-","16.9","1.5","-","0.3","1.7","16.4","9.5","133.4"
"1","Case Keenum","QB","CHI","10","2.2","10.1","13.7","18","6.8","29.5","7.9","-","13.8","7.7","-","-","-","-","1.3","-","-","11.1","111.1"
"1","Brian Hoyer","QB","FA","6","-","3.1","18.9","19.8","23.8","12.1","2","-","-","-","-","-","-","-","-","-","-","13.3","79.6"
"1","Cody Kessler","QB","FA","9","-","-","9.7","11.1","6.5","21.7","3.1","-","13.2","7.9","3.3","-","-","-","-","0.4","-","8.6","77"
"1","Blaine Gabbert","QB","FA","6","13.5","20.7","5","12.5","19.5","-","-","-","-","-","-","-","1.5","-","-","-","-","12.1","72.7"
"1","Matt Barkley","QB","FA","7","-","-","-","-","-","-","-0.9","-","-","-","-","20.6","8","12.5","14.5","10.9","5.2","10.1","70.8"
