#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,Deebo Samuel Sr.,WR,SF,15,4.7,20.3,7.4,-,1.3,4.9,-,13.8,8,19.2,21.4,13,14.1,15.9,4.7,15.9,24.5,12.6,189.1
1,Tyreek Hill,WR,KC,12,4.1,-,-,-,-,25,16.4,14.1,26.5,33,0,-,10.1,13,23.8,12.2,10.1,15.7,188.3
1,DK Metcalf,WR,SEA,16,12.9,15.1,8.7,1.6,12.4,11.3,7.3,16.3,27,11,-,6.5,11.5,13.8,11.6,0,20.1,11.7,187.1
1,Cole Beasley,WR,BUF,15,9,12.3,14.8,14.5,5.1,-,10.6,13.1,9.3,11.4,7.8,19.6,23,14.9,1.6,17.8,-,12.3,184.8
1,Larry Fitzgerald,WR,ARI,16,25.3,15.4,14.6,9.7,11.8,12.9,2.2,2.8,7.8,15.1,12.7,-,11.6,5,7.2,14.8,8.5,11.1,177.4
1,Curtis Samuel,WR,CAR,16,6.2,14.3,16.3,6.3,7.4,23.8,-,8.6,16.4,13.5,6.5,5.9,16.5,6.2,16.4,4.1,3.3,10.7,171.7
1,Darius Slayton,WR,NYG,14,-,-,11.2,3.3,16.2,6.2,4.8,19,1.6,34.1,BYE,10.7,10.4,32.4,11.1,0,9,12.1,170
1,Christian Kirk,WR,ARI,13,10.4,17.4,15.9,8.3,-,-,-,17.8,3.6,37.8,10.2,-,5.3,16.9,10.1,0.9,13.6,12.9,168.2
1,Diontae Johnson,WR,PIT,16,5.5,2.7,14.8,17.7,7.7,3.4,-,19.4,1.5,10.4,3.7,5.9,4.1,25.6,9.2,22.1,9.4,10.2,163.1
1,Robbie Chosen,WR,NYJ,16,5.3,12.1,4.1,-,2.6,23.5,2,8.3,5.3,2.1,7.6,18.6,17.1,25.1,12.6,11.2,4.8,10.1,162.3
1,Mike Williams,WR,LAC,15,4.9,11.3,7.5,-,13.4,12.2,8.7,9.9,14.3,7.5,9.6,-,16.7,14.3,17.1,8.1,5.8,10.8,161.3
1,Dede Westbrook,WR,JAX,15,14.2,1.3,10,11.6,15.2,8.3,17.7,0,-,-,7.2,14.9,19,8.5,4.1,2.5,22.2,10.4,156.7
1,Chris Conley,WR,JAX,16,21.7,11.3,5,2.7,3.6,0,13.3,20.3,5.2,-,11.8,8.9,9.7,1.7,20.9,13.6,6.8,9.8,156.5
1,Randall Cobb,WR,DAL,15,16.9,8.5,4.3,7.1,8.3,-,4.9,-,7.5,22.6,21.5,12.6,8.3,6.3,0.7,12.3,13.1,10.3,154.9
