"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","Antonio Brown","WR","FA","15","32.6","7.9","26","22.4","22.8","8.5","18.9","-","21.5","34.4","15.6","32.1","17.4","12.8","8.8","25.6","-","20.5","307.3"
"1","Jordy Nelson","WR","FA","16","15.2","18.3","28.1","-","13.8","9.8","1.9","19.4","22.4","30.6","11.8","17.1","25.8","22.1","19.4","36.4","12.6","19","304.7"
"1","Mike Evans","WR","SF","16","20.9","19","29.2","10.9","20.9","-","29.6","11","38","10.6","16.5","30.4","8.8","8.2","9.9","22.7","17.5","19","304.1"
"1","Odell Beckham Jr.","WR","FA","16","11.3","16.6","19.1","5.3","16.6","40.2","9.9","-","20.6","25.7","9.6","27.6","20","19.4","19.3","26","9.4","18.5","296.6"
"1","T.Y. Hilton","WR","FA","16","13.9","8.1","31.4","17.2","33.1","7.9","26.3","3","14.2","-","20.7","8.4","23.6","26.5","7.5","16.5","15.5","17.1","273.8"
"1","Julio Jones","WR","FA","14","16.6","21.6","2.6","48","4.9","26.9","26.4","5.9","25.1","23.5","-","7.5","18.3","-","-","10","22.6","18.6","259.9"
"1","Michael Thomas","WR","FA","15","11.8","9.6","20.1","14.4","-","18.8","23","12.3","24.3","4","11.8","31.8","8.2","-","18.2","15.8","31.6","17","255.7"
"1","Doug Baldwin","WR","FA","16","24.2","5","30","9.4","-","7.1","12.9","9.1","14.9","29.9","19","10.4","13.5","10.6","14.5","36.7","6.4","15.9","253.6"
"1","Davante Adams","WR","LAR","16","14","3.6","10.3","-","19.5","5.4","38.2","19.4","14.1","21.6","7.2","28.3","2.7","20.4","4.5","14.4","23.1","15.4","246.7"
"1","Brandin Cooks","WR","FA","16","33.4","13.8","3.9","6.1","-","30.5","18.8","14.4","11.6","18.8","11.9","0","14.7","11.1","37.6","14.8","4.9","15.4","246.3"
"1","Larry Fitzgerald","WR","FA","16","28.1","19.1","13","11.3","26.1","10.9","16","17.4","-","25.2","12.3","9.3","17.8","4.2","10.7","7.1","15.3","15.2","243.8"
"1","Michael Crabtree","WR","FA","16","17.7","13.1","18.2","33.8","13.7","3","23.6","18.8","4.7","-","3.5","19","20.4","6.1","18","16","9.7","15","239.3"
"1","Amari Cooper","WR","FA","16","21.7","12.1","10.2","9.8","27.8","22.9","6.9","35.3","11.6","-","15.7","6.2","13.9","7.9","3.8","12.6","13.9","14.5","232.3"
"1","Jarvis Landry","WR","FA","16","12.9","21.5","26.6","13.1","6","16.1","14.8","-","6.3","11.3","13.8","8.7","19.6","12.3","19.8","5.9","22.6","14.5","231.3"
