"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","Alvin Kamara","RB","NO","15","23.7","38.4","44.7","20.9","19.9","BYE","22.8","25.3","15.9","34.8","10.5","6.2","17.7","22.4","18.4","56.2","-","25.2","377.8"
"1","Dalvin Cook","RB","FA","14","21.8","17.1","25.9","28.6","19.9","-","-","48.6","39.2","15.2","25","10.2","23.9","19","26.9","16.5","-","24.1","337.8"
"1","Derrick Henry","RB","BAL","16","16.1","8.4","27","-","19.3","40.4","15.2","17.2","6.8","11.9","20.2","38.5","5.9","36.2","25.2","9.8","35","20.8","333.1"
"1","David Montgomery","RB","HOU","15","8.4","21.7","7.4","10.7","18.9","13.7","11.9","12.5","5.2","-","-","25.3","27.1","24.5","29.2","20.1","28.2","17.7","264.8"
"1","Aaron Jones Sr.","RB","MIN","14","17.6","45.6","16.6","22.1","-","13.1","BYE","-","12.9","14.5","17.1","10","23.8","9.5","24.8","12.8","18.5","18.5","258.9"
"1","Jonathan Taylor","RB","IND","15","14.9","19","13.2","8.9","15.4","15.5","BYE","5.1","9.4","5.7","15.4","-","22.5","30.5","19.5","19.4","38.4","16.9","252.8"
"1","James Robinson","RB","FA","14","10","21","30.9","14.7","10","15.3","31.7","-","15.9","13.2","11.4","26.9","22.8","12.3","14.3","-","-","17.9","250.4"
"1","Josh Jacobs","RB","GB","15","35.9","13.5","9.3","10.3","22.5","-","6.1","12.9","13.8","29.6","13.4","5.4","-","10.4","20.4","6.9","20.9","15.4","231.3"
"1","Ezekiel Elliott","RB","FA","15","27.7","22.2","17.8","20.5","23.5","12","6.1","8.3","8.9","-","19.4","2.9","13.5","7.9","-","17.9","15.1","14.9","223.7"
"1","Kareem Hunt","RB","FA","16","12.1","24.1","14.4","19.1","18.3","7.7","19.2","9.3","-","16.2","9.1","6.2","8.7","29","5.8","14.2","5.1","13.7","218.5"
"1","Nick Chubb","RB","FA","12","5.6","26.3","24","4.3","-","-","-","-","-","18.6","11.4","26.6","17.6","24.3","14.6","17.6","16.8","17.3","207.7"
"1","Mike Davis","RB","FA","15","0","15.5","23.1","22.1","29.9","11.5","8.6","8.7","8.7","8.4","15.9","10.9","-","26.3","8.1","8.8","-","13.8","206.5"
"1","Antonio Gibson","RB","FA","14","6.4","12.2","13","22.8","10.1","9.5","18.8","-","12.5","22.5","17.4","36.6","1.4","-","-","9.9","9.1","14.4","202.2"
"1","Melvin Gordon III","RB","FA","15","15.6","16.4","7.8","25.8","-","-","12","10.7","3.7","4.6","18.4","3.1","15.2","12.1","24.1","7.9","21","13.2","198.4"
"1","Nyheim Miller-Hines","RB","FA","16","27.3","1.4","10.1","6.2","5","7.7","-","21.2","5.8","28.5","8.3","17.5","12.2","11.5","7.4","10.4","12.7","12.1","193.2"
"1","Kenyan Drake","RB","FA","15","14.5","11.5","8.9","3.5","13.2","28.4","5.1","-","-","9.9","16","24.3","13.8","16","6","13","8.1","12.8","192.2"
"1","J.D. McKissic","RB","FA","16","0.9","5.3","8.2","9.6","10.9","14.4","7.1","-","17.2","17.9","9.9","4.7","17.8","10.6","25.7","23.2","8","12","191.4"
"1","D'Andre Swift","RB","CHI","13","11.3","12.2","2.9","15.2","-","27.3","14.8","5.3","12.7","25.9","BYE","-","-","15","22.2","9","16","14.6","189.8"
"1","Chris Carson","RB","FA","12","24.6","19.8","10.6","25","19.9","-","5.1","-","-","-","-","13.9","20","18.8","8.9","10.9","10.3","15.7","187.8"
"1","Ronald Jones II","RB","FA","14","10.2","10.7","9.3","18.8","15.5","26.1","10.6","6.6","4.8","24.8","2.4","17.3","-","15.4","-","-","13.8","13.3","186.3"
"1","David Johnson","RB","FA","12","19.9","7","12.6","11.2","12.3","13.9","16.4","-","1.6","-","-","-","10.4","-","24.3","28.9","21","15","179.5"
"1","Clyde Edwards-Helaire","RB","FA","13","19.8","13","18.4","12.1","11","20.9","13.3","6.1","12.4","-","20.7","4.9","-","14.1","9.3","-","-","13.5","176"
"1","Miles Sanders","RB","FA","12","-","20.1","14.7","9.6","23.9","12.2","-","-","-","13.5","9.1","6.2","3.1","29.6","10","18.4","-","14.2","170.4"
"1","J.K. Dobbins","RB","DEN","15","14.2","7.1","8.4","2.7","8.5","4.9","-","13.1","5.5","2.4","18.5","-","13.1","13.3","15.1","13.7","28","11.2","168.5"
"1","Chase Edmonds","RB","WAS","16","13.5","4.3","5.4","15","20.2","3.9","21.5","BYE","11.8","10.7","14.9","8.3","6.3","9.3","15.6","2.8","4.5","10.5","168"
"1","Austin Ekeler","RB","FA","10","9.7","18.8","31.3","2.4","-","-","-","-","-","-","-","23.9","10.8","23.6","11.9","15.8","17.1","16.5","165.3"
"1","James Conner","RB","ARI","13","3.7","20.1","24.9","-","15.3","17.2","14.1","15","4","6.8","12.9","-","-","1.8","-","17.6","11.2","12.7","164.6"
"1","Myles Gaskin","RB","FA","10","10.6","14.2","14.5","9.2","20.1","16.6","-","13.3","-","-","-","-","14.1","-","-","33.9","17.7","16.4","164.2"
"1","Todd Gurley II","RB","FA","15","13.7","6.1","15.2","19.3","25","9.7","22.2","10.6","13.5","-","3.9","-","3","5.1","3.4","8","4.5","10.9","163.2"
"1","Giovani Bernard","RB","FA","16","6.8","7.5","8.5","1.9","1.4","11.8","20.6","22.8","-","8.7","9.5","6.9","4.9","3.3","22.7","20.1","0.7","9.9","158.1"
"1","Devin Singletary","RB","NYG","16","10.3","9.6","16.1","18.7","4.3","5.5","6.7","10.2","6.4","2","BYE","11.2","11.3","4.4","17.4","7.2","2.3","9","143.6"
"1","Jeff Wilson Jr.","RB","FA","12","0","0.3","21.9","2.9","2.7","-","32","-","-","-","-","2","7.9","9.4","12","27.4","23.8","11.9","142.3"
"1","Wayne Gallman Jr.","RB","FA","15","2.4","-","3.4","4.5","4.4","0","16.4","13.2","14.7","19","-","18.1","13.5","10.3","2.9","7.3","6.5","9.1","136.6"
"1","Latavius Murray","RB","FA","15","4.8","5.3","7.5","21.3","7.7","-","6.6","6.1","6.2","5.7","10.5","25.6","3.7","1.7","10.9","12.6","-","9.1","136.2"
"1","Leonard Fournette","RB","FA","13","2.9","27.6","4.2","-","0","-","15.7","10.1","10.1","5","9.6","5","-","-","21.5","15.6","4.7","10.2","132"
"1","Darrell Henderson Jr.","RB","FA","15","0.6","20.1","19","4.7","21.8","9.2","9.6","6.8","-","10.3","2.9","1.9","15.4","0.5","1.3","6.2","-","8.7","130.3"
"1","Gus Edwards","RB","FA","16","1.7","7.3","3.9","3.8","2.5","8.6","-","14.7","9.4","8.3","0.6","7","10.1","18.3","9.8","14.2","8","8","128.2"
"1","Jamaal Williams","RB","FA","14","8.2","8.3","2.7","18.5","-","3.4","21.4","18.2","-","8.5","8.6","13.3","5.6","3.8","4","-","2.6","9.1","127.1"
"1","Jerick McKinnon","RB","FA","16","13.4","13.7","16.7","22.7","2.5","4.8","-0.1","13.9","15.8","5.6","-","5.2","0","0","4.2","6.2","1.6","7.9","126.2"
"1","Adrian Peterson","RB","FA","16","14.4","4.1","9.5","9.6","-","12.8","4","2.2","7.3","4","1.8","17.5","17.7","4","2.3","1","12.3","7.8","124.5"
"1","Tony Pollard","RB","TEN","16","5.2","1.9","0.5","10.2","5.2","6","3.2","8.4","6.8","-","12","4.2","3.8","12.8","31.2","3","6.4","7.6","120.8"
"1","James White","RB","FA","14","8.2","-","-","12.9","-","15.3","1.3","5.5","6.4","2.8","14.3","14.7","3.1","2.8","9.5","6.7","13.1","8.3","116.6"
"1","Malcolm Brown","RB","FA","16","26","4.7","1.9","10.7","3.4","5.2","11.7","7.7","-","19.1","3.8","1.9","3.7","0","2","4.5","2.8","6.8","109.1"
"1","Rex Burkhead","RB","FA","10","3.2","8.9","34.8","6","-","1.4","7.7","4.1","15.7","22.6","3.2","-","-","-","-","-","-","10.8","107.6"
"1","Cam Akers","RB","SEA","12","5.3","1.3","-","-","6.1","0","-","6.4","-","3.8","8.9","14.4","16.4","21.4","7.2","-","10.6","8.5","101.8"
"1","Zack Moss","RB","FA","13","11.7","3.7","-","-","-","1","10.2","20.1","12.8","2.7","-","8.8","2.4","4.3","8.1","12.7","3.1","7.8","101.6"
"1","Frank Gore","RB","FA","15","2.4","6.3","7.2","4.6","3","11","6","3","7.9","-","15.1","11.6","0.2","2.1","13.5","6.3","-","6.7","100.2"
"1","Raheem Mostert","RB","LV","8","25.1","18.7","-","-","14.9","9.6","-","-","-","-","-","10.3","5.3","9","6.8","-","-","12.5","99.7"
"1","Joe Mixon","RB","FA","6","6.1","12.6","8.5","42.1","15.4","14.9","-","-","-","-","-","-","-","-","-","-","-","16.6","99.6"
"1","Boston Scott","RB","FA","16","7.4","7.3","0.5","0.1","0.3","2.9","18.2","9.9","-","14.4","8","9.7","0.9","2.7","1.7","1.7","9.9","6","95.6"
"1","Brian Hill","RB","FA","16","4","4.5","15","4.3","7.4","3.4","6","8.4","2.4","-","1.8","5.5","1.8","2.5","2.7","9.1","16.6","6","95.4"
"1","Kalen Ballage","RB","FA","11","-","3.7","10.2","3.1","-","-","-","-","16.4","15.2","14.1","-","6.9","3","7.1","4.6","9.6","8.5","93.9"
"1","Damien Harris","RB","FA","10","-","-","-","10","-","4.3","8","16.2","7.1","12.1","12.4","4.7","10.5","6","-","-","-","9.1","91.3"
"1","Christian McCaffrey","RB","SF","3","28.5","24.8","-","-","-","-","-","-","37.1","-","BYE","-","-","-","-","-","-","30.1","90.4"
"1","Alexander Mattison","RB","FA","13","12","2.6","2.7","7.7","16.6","4","-","0.8","6.9","0.4","0.6","0.6","-","-","2.5","-","29.5","6.7","86.9"
"1","Devontae Booker","RB","FA","16","8.2","1.5","3.1","0","7.7","-","3.4","5.6","12.8","21.3","2.9","1.5","6.1","4.9","1.2","3.9","1.6","5.4","85.7"
"1","Carlos Hyde","RB","FA","10","8.3","5.7","3.3","-","-","-","16.6","-","-","-","17.5","4.9","4.1","6.6","14.3","3.6","-","8.5","84.9"
"1","Duke Johnson Jr.","RB","FA","11","1.4","-","-","7.5","2.9","2.1","9.2","-","15.3","5.4","6.5","17","9.2","7.9","-","-","-","7.7","84.4"
"1","Kyle Juszczyk","RB","SF","16","5.8","2.6","1.7","2.3","7.1","1.8","10.6","4.1","1.4","0.5","BYE","5.2","8.1","9.8","3.9","15.3","1.4","5.1","81.6"
"1","Joshua Kelley","RB","FA","14","12","13.3","5.2","4.3","4.8","-","10.3","3.5","10.9","2.1","2.2","9.5","2.3","-","0.8","-","0","5.8","81.2"
"1","Sony Michel","RB","FA","9","9.7","1.9","16","-","-","-","-","-","-","-","-","0","6.8","2.2","9.2","6.9","22.6","8.4","75.3"
"1","Benny Snell Jr.","RB","FA","16","11.3","-0.9","1.1","-","1.9","9.1","6.2","0","0.1","1.2","7.5","12.3","3","1.4","19.7","0","1","4.7","74.9"
"1","Le'Veon Bell","RB","FA","11","6.6","-","-","-","7.7","-","3.9","6.8","1.3","-","10.6","5.2","7.5","5.5","14.6","4.9","-","6.8","74.6"
"1","Kerryon Johnson","RB","FA","16","1.4","9.2","4","2.2","-","3","0","9.5","9.5","0.3","5.8","11.8","3.1","8.3","0","3.7","0","4.5","71.8"
"1","Salvon Ahmed","RB","FA","6","-","-","-","-","-","-","-","-","3.8","16","12.4","-","-","-","21.7","1.3","13.8","11.5","69"
"1","Phillip Lindsay","RB","FA","11","4.5","-","-","-","-","10.1","7.9","15.6","2.3","0.2","8.2","2","2.6","5.1","7.5","-","-","6","66"
"1","Samaje Perine","RB","CIN","16","0","0","0","0","0","0","1.6","10.4","BYE","6.5","3.1","1.2","0.7","6.1","1.4","29.6","5.1","4.1","65.7"
"1","Justin Jackson","RB","FA","9","0.4","-","-","4.1","14.4","-","10.5","17.2","0","-","-","-","-","4.9","-","0.4","13.4","7.3","65.3"
"1","Ty Johnson","RB","BUF","13","0","0","-","-","-","4.2","0","3.1","0","-","5.7","1.4","19.7","1.6","17.5","1.3","8.8","4.9","63.3"
"1","Jordan Wilkins","RB","FA","15","0","4","5.5","4.1","0.1","-0.1","-","20.3","5.8","2.8","4.6","8.7","3.8","1.7","0","0","-","4.1","61.3"
"1","Ito Smith","RB","FA","14","3.6","2","0","5.7","0.6","3.5","0","-","-","-","0.5","17.5","4.4","5.5","5.3","6.1","2.6","4.1","57.3"
"1","Dion Lewis","RB","FA","16","0.1","15.6","2","3.8","2.1","2","0.3","8.8","4.1","3.7","-","2.7","0.6","5.4","3.8","1.5","0.7","3.6","57.2"
"1","DeeJay Dallas","RB","JAC","12","-","-","0","4.3","0","-","3.8","22.8","11.9","5.1","5.2","0","3.1","0.7","0","-","-","4.7","56.9"
"1","Peyton Barber","RB","FA","16","14.9","0.1","0.6","0.5","0","2","3.4","-","0","2.4","2.8","5.7","8.3","5.8","6.5","1","1","3.4","55"
"1","Darrel Williams","RB","FA","16","5","2.2","2.7","0.2","4.9","11.1","0","3.6","1.3","-","5.2","0","5.3","0","0.5","11.3","1.2","3.4","54.5"
"1","Mark Ingram II","RB","FA","11","2.9","15.7","3","10.7","5.7","2","-","-","-","4.9","0.2","-","3.9","0","-","-","3.9","4.8","52.9"
"1","La'Mical Perine","RB","FA","10","-","1.7","4.3","1.5","0","5.6","13.6","5.3","5.8","-","9.3","-","-","-","-","5.4","-","5.3","52.5"
"1","Jalen Richard","RB","FA","13","2.5","8.6","5.2","3.6","7","-","2.4","2.8","3.2","0","-","-","2.7","8.1","1.7","3.3","-","3.9","51.1"
"1","Jeremy McNichols","RB","WAS","16","0","0.7","1.5","-","4.1","8.2","0.2","4.9","1","4.4","1.2","2","10.7","1.9","1.5","1.6","0","2.7","43.9"
"1","Chris Thompson","RB","FA","8","2.6","11.7","8.8","0","7.2","4.5","-","-","7.8","0","-","-","-","-","-","-","-","5.3","42.6"
"1","Matt Breida","RB","FA","12","2.2","4.9","0.4","7.8","6.9","4.2","-","1.3","-","-","0.4","5.3","-","-","8.6","0","0","3.5","42"
"1","Alfred Morris","RB","FA","9","-","-","-","-","-","-","-","2.8","8.1","3.4","-","0.8","17.5","0.7","3.9","2.3","1.2","4.5","40.7"
"1","A.J. Dillon","RB","CAR","11","1.4","1.7","0","0.3","-","3.1","1.1","4.7","-","-","-","-","BYE","0","1.8","25.9","0.3","3.7","40.3"
"1","Royce Freeman","RB","FA","16","2.2","2","5.5","3.2","-","4","2.7","0","0","4.6","0","5","0","0","0.4","4.3","3.2","2.3","37.1"
"1","Josh Adams","RB","FA","8","10.2","0","-","-","-","-","-","-","-","-","-","0.1","7.4","5","0","0","13.9","4.6","36.6"
"1","Rodney Smith","RB","FA","7","-","-","-","-","-","-","-","-","-","2.5","2.9","1.8","-","4.4","7.7","5.8","11.4","5.2","36.5"
"1","Devonta Freeman","RB","FA","5","-","-","1","10.8","16.7","6.7","0.8","-","-","-","-","-","-","-","-","-","-","7.2","36"
"1","Darwin Thompson","RB","FA","13","0","2.1","-0.9","-","0","1.7","-","0.3","0","-","0","0","0","0","-","0","30","2.6","33.2"
"1","Travis Homer","RB","PIT","9","2.3","2.1","1.9","7.8","1.4","-","1","0.4","11","4.9","-","-","-","-","-","-","-","3.6","32.8"
"1","JaMycal Hasty","RB","FA","8","-","-","2.8","0","0","3.7","8.3","10.1","3.3","2.9","-","-","-","-","-","-","-","3.9","31.1"
"1","Jordan Howard","RB","FA","7","6.7","6.4","6.1","0.9","-","-","-","-","7.9","-","-","-","1.9","-","-","0.8","-","4.4","30.7"
"1","Ameer Abdullah","RB","FA","16","0","0","0","0","0","1.8","-","0","9.2","0","0","0","3.9","4.1","0","1.3","9.7","1.9","30"
"1","Dare Ogunbowale","RB","FA","14","-","0","0","0","0","0","0","-","0","1.5","0","-","0.7","2.2","3.5","10.8","11.2","2.1","29.9"
"1","Alec Ingold","RB","LAC","16","0","8.5","2.1","4.8","4.5","BYE","3.1","0.3","1.6","0","2.1","0","1.2","1","0.2","0","0","1.8","29.4"
"1","LeSean McCoy","RB","FA","10","1.2","7.1","4.4","1.6","-","1.7","-","-","-","0","-","0","-","4.5","6.2","1.5","-","2.8","28.2"
"1","Tyler Ervin","RB","FA","8","5.4","1.4","3.3","1.8","-","-","-","1.7","11.2","1.3","-","-","0","-","-","-","-","3.3","26.1"
"1","C.J. Ham","RB","FA","15","0","0.4","2.1","0.2","0","0","-","0.2","0","1.8","0","1","8.2","5.2","0","-","6.4","1.7","25.5"
"1","Ke'Shawn Vaughn","RB","FA","10","-","0","-","10.6","0.5","4.2","0","0","-","-","-","-","-","-0.3","0.4","7.9","0","2.3","23.3"
"1","Anthony McFarland Jr.","RB","FA","11","-","-","5.9","-","0.6","1.8","0.6","0.1","4.2","-","0.3","3.6","1.5","-","2.4","-","1.7","2.1","22.7"
"1","Patrick Laird","RB","FA","16","2.9","0","0","0","0","1.2","-","0","2.6","1.9","1.8","-1.1","4.2","3.3","5.2","0","0","1.4","22"
"1","Trayveon Williams","RB","FA","10","-","-","-","-","-","-","0","0","-","2.2","0","2.1","0","7.3","0.8","0.6","8.7","2.2","21.7"
"1","Antonio Williams","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","21.3","21.3","21.3"
"1","Alex Collins","RB","FA","3","-","-","-","-","-","-","-","-","0.5","11.7","-","-","-","-","-","-","8.9","7","21.1"
"1","D'Ernest Johnson","RB","FA","16","0.5","0","0","9.5","4.6","0.1","0.3","2.1","-","0","0","0","1.5","0","2.4","0","0","1.3","21"
"1","Corey Clement","RB","FA","15","4.1","0","0.8","0.3","0","0","3.1","3.8","-","6.5","-","0.6","0","0","0","0","1.8","1.4","21"
"1","Ryan Nall","RB","FA","15","0","1.2","0","0","0","0","-","1.2","13.5","2.8","-","2","0","0","0","0","0","1.4","20.7"
"1","Gabe Nabers","RB","FA","16","0","0","0","1.9","0","-","0","7.2","7.4","1.9","0","0","0","0.3","0","0","1.5","1.3","20.2"
"1","Troymaine Pope","RB","FA","6","-","-","-","-","0","-","0.6","14.5","-","0","3.6","1.1","-","-","-","-","-","3.3","19.8"
"1","Keith Smith","RB","FA","16","0","1.3","1.3","1.4","0.1","1.3","0","0","0.1","-","1.4","0","0","1.1","6.2","3.4","0","1.1","17.6"
"1","Tarik Cohen","RB","FA","3","6.7","3.7","7.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.8","17.5"
"1","Jakob Johnson","RB","FA","16","0","7.1","1.6","0","-","0","1.1","0","2.6","4","0","0","1.1","0","0","0","0","1.1","17.5"
"1","Patrick Ricard","RB","NYG","15","-0.2","7.1","0","0","1.7","0","-","0","0","1.2","1.5","-","3.1","0","3","0","0","1.2","17.4"
"1","DeAndre Washington","RB","FA","4","-","-","-","-","-","-","1.7","-","-","0.2","-","8","-","7.2","-","-","-","4.3","17.1"
"1","D'Onta Foreman","RB","FA","6","-","-","-","-","-","-","-","3.7","1.1","9.3","0.1","2.8","0","-","-","-","-","2.8","17"
"1","Reggie Bonnafon","RB","FA","2","-","-","1.6","15.1","-","-","-","-","-","-","-","-","-","-","-","-","-","8.4","16.7"
"1","Jaylen Samuels","RB","FA","14","1.3","1.4","0.1","-","0","0","0.5","0","0","0","-","-","4.2","6.3","2.6","0","0","1.2","16.4"
"1","T.J. Yeldon","RB","FA","3","-","-","1.8","0","14.4","-","-","-","-","-","-","-","-","-","-","-","-","5.4","16.2"
"1","Darrynton Evans","RB","FA","5","-","-","0.9","-","1.2","-","-","-","-","-","-","-","-","-","13.7","0.3","0","3.2","16.1"
"1","Ty Montgomery II","RB","FA","6","-0.4","4.5","-","-","-","-","-","-","-","0","0","-","-","-","-","0","11.7","2.6","15.8"
"1","Saquon Barkley","RB","PHI","2","12.6","2.8","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","7.7","15.4"
"1","Mike Boone","RB","FA","16","0","0","0","0","1.9","1.5","-","0","0","0","0","0","0","2.2","0","6.4","2.9","0.9","14.9"
"1","Devine Ozigbo","RB","FA","8","-","-","-","-","-","-","0","-","-","-","3.5","0","0","7","1.4","1.4","0","1.7","13.3"
"1","Justice Hill","RB","BAL","12","-","-","-","0","-","0","BYE","0","0","1.3","0","6","1.4","0.4","1.8","0","2.1","1.1","13"
"1","Tevin Coleman","RB","FA","8","3.4","6","-","-","-","-","-","2","-","-","-","-","-1.1","0","1.1","1.3","0","1.6","12.7"
"1","C.J. Prosise","RB","FA","10","-","0","0.1","0","0","0","0","-","-","0.8","3.2","6.4","-","2.2","-","-","-","1.3","12.7"
"1","J.J. Taylor","RB","FA","6","4.2","-0.1","4.3","-","-","-","-","-","-","-","-","-","-","-","0.2","3.8","0","2.1","12.4"
"1","Theo Riddick","RB","FA","5","-","-","-","1.3","-","-","-","-","-","-","-","-","1.9","0","-0.5","-","8","2.1","10.7"
"1","Reggie Gilliam","RB","NE","14","0","7.1","0","0","0","0","2.5","0","0","0","-","0","0","0","0","-","-","0.7","9.6"
"1","Artavis Pierce","RB","FA","5","-","-","-","-","-","0","-","-","0","0.9","-","-","-","-","-","8.6","-0.1","1.9","9.4"
"1","Marlon Mack","RB","FA","1","8.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8.6","8.6"
"1","Michael Burton","RB","FA","15","0","0","0","1.7","0.2","-","0","0.1","2.3","0","0","0","0","0","1.9","2.4","-","0.6","8.6"
"1","Anthony Sherman","RB","FA","12","0.2","0","7.5","-","0","-","-","-","0","-","0","0","0","0","0","0","0.6","0.7","8.3"
"1","Jonathan Ward","RB","FA","14","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","8.1","0.6","8.1"
"1","Trenton Cannon","RB","FA","14","0","0","-","-","-0.1","4.7","0.7","0","0","0","0","2.8","-","-0.2","0","0","0","0.6","7.9"
"1","Khari Blasingame","RB","FA","15","1.5","0","0","-","-","0","0","1.5","0","2.3","0","2.6","0","0","0","0","0","0.5","7.9"
"1","Alex Armah Jr.","RB","FA","16","0.1","2.4","0","0.2","0.2","0","0.1","0","0","1.5","0","0","-","1","1.9","0.3","0","0.5","7.7"
"1","Buddy Howell","RB","FA","14","0","0","0","0","-","-","0","-","0","0","0","0","0","5.5","2.2","0","0","0.6","7.7"
"1","Dontrell Hilliard","RB","FA","7","-","-","-","3.1","0","2.9","0","0","-","-","-","-","-","-","-","0","0","0.9","6"
"1","Elijhaa Penny","RB","FA","14","0","0","0","0","0.3","0","0","2.1","0.2","0","-","0","0.8","0","2.1","-","-","0.4","5.5"
"1","Jonathan Williams","RB","FA","5","-","-","-","-","-","-","-","-","0","0","0","4.6","0","-","-","-","-","0.9","4.6"
"1","Austin Walter","RB","FA","4","-","-","-","-","-","-","-","-","0","4","-","0","-","-","-","-","0","1","4"
"1","Andy Janovich","RB","FA","14","0","1","2.3","0","0.4","0","0","0","-","0","-","-","0","0","0","0","0","0.3","3.7"
"1","Rashaad Penny","RB","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","0.9","1.9","1.1","3.4"
"1","Bo Scarbrough","RB","FA","1","-","-","-","-","-","-","-","-","-","-","3.1","-","-","-","-","-","-","3.1","3.1"
"1","Jason Huntley","RB","FA","5","0.1","-","-","-","-","0","1.3","0","-","-","-","-","-","-","-","-","1.5","0.6","2.9"
"1","Chandler Cox","RB","FA","8","0","0","0","1.3","1.6","0","-","-","0","-","-","-","0","-","-","-","-","0.4","2.9"
"1","LeVante Bellamy","RB","FA","5","-","0","0","0","-","-","-","-","-","-","-","-","-","-","-","2.6","0","0.5","2.6"
"1","Lamar Miller","RB","FA","1","-","-","-","-","-","-","-","-","-","2.6","-","-","-","-","-","-","-","2.6","2.6"
"1","Scottie Phillips","RB","FA","8","0","-","-","-","-","-","-","-","-","-","0","0","0","0","2.6","0","0","0.3","2.6"
"1","Rico Dowdle","RB","PIT","15","0","-","0","0","0","1.3","0","0","0","-","0","0","0","0","1.1","0","0","0.2","2.4"
"1","D.J. Foster","RB","FA","10","0","0","-","-","-","-","-","-","1.9","0","0","0","0","-","0","0","0","0.2","1.9"
"1","Craig Reynolds","RB","FA","2","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","1.7","-","0.9","1.7"
"1","Cullen Gillaspia","RB","FA","7","-","0","1.6","-","0","0","0","-","0","0","-","-","-","-","-","-","-","0.2","1.6"
"1","Dwayne Washington","RB","FA","11","-","-","0","0","0","-","0","0","0.9","-","-","0.6","0","0","0","0","-","0.1","1.5"
