#,PLAYER_ID,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,00-0027793,Antonio Brown,WR,PIT,16,22.6,17,31,32.8,13.4,18.6,22.1,35.8,31.4,11.4,24.1,-,31.7,20.7,22.3,20.2,25.8,23.8,380.9
1,00-0027874,Demaryius Thomas,WR,DEN,16,8.8,17.2,9.1,-,42.6,28.4,37.1,18.5,19.7,21.8,17.3,36.7,18.3,3.1,24.3,18.5,19.5,21.3,340.9
1,00-0026176,Jordy Nelson,WR,GB,16,17.3,35.9,10.9,32.8,13.6,25.7,18,5.5,-,33.2,20.9,14.8,13.3,34.6,10.5,26.3,14.6,20.5,327.9
1,00-0027902,Dez Bryant,WR,DAL,16,9.5,26.3,20.9,13.4,23.5,10.3,24.1,12,9.5,33.8,-,27.6,11.3,14.2,35.4,18.3,25.9,19.8,316
1,00-0027685,Emmanuel Sanders,WR,DEN,16,14.8,18.6,25.9,-,17.9,6.8,13.1,39.6,25.1,24.2,21.2,23.8,13.3,10.9,8.3,25,13.3,18.9,301.8
1,00-0027944,Julio Jones,WR,ATL,15,16.6,21.8,37.1,14.2,21.5,10.9,10.6,9.8,-,19.9,11.9,17.8,34.9,42.9,-,17.7,9.8,19.8,297.4
1,00-0031235,Odell Beckham Jr.,WR,NYG,12,-,-,-,-,14.4,4.8,20.7,-,23.6,18.9,15.3,36.4,16.4,30.9,42.3,34.8,36.5,24.6,295
1,00-0028002,Randall Cobb,WR,GB,16,17.8,23.5,5.9,30.3,12.4,16.9,24.3,23.6,-,15.2,22.9,9.8,16.3,9.7,18.1,24.1,22.6,18.3,293.4
1,00-0026995,Jeremy Maclin,WR,PHI,16,19.7,14.5,29.4,9.7,18.6,3.6,-,42.7,33.8,6.8,24.3,11.9,18.8,11.1,13.8,10.2,7.9,17.3,276.8
1,00-0029137,Alshon Jeffery,WR,CHI,16,12.1,7.7,19.8,15.1,21.7,18.6,2.9,16.9,-,13.1,30.5,11.2,28.1,21.5,17.8,19.2,5.4,16.4,261.6
1,00-0027891,Golden Tate,WR,DET,16,15.7,10.7,10.1,19.6,26.4,11.4,31.4,28.1,-,21.9,6.9,15,16.9,9,17.3,11.2,7.5,16.2,259.1
1,00-0029608,T.Y. Hilton,WR,IND,15,9.1,12.5,13,17,18,37.3,17.7,27.5,16.1,-,5.4,23.7,17.2,35,9,-,0,17.2,258.5
1,12119,Mike Evans,WR,TB,15,8.7,8.9,9.2,16.5,-,15.5,-,11.8,31.4,25.5,39.9,13.7,8.9,20.5,9.3,8.9,16.4,16.3,245.1
1,11606,DeAndre Hopkins,WR,HOU,16,18.9,11.2,17.6,17.4,12.3,2.2,14.8,14.5,23.5,-,12,8.9,44.8,8.9,12.7,8.8,2.5,14.4,231
1,00-0025389,Calvin Johnson,WR,DET,13,35.4,14.3,14.2,3.2,1.7,-,-,-,-,24.3,10.9,9.8,37.6,29.8,9.3,16.3,19.9,17.4,226.7
1,00-0031359,Kelvin Benjamin,WR,CAR,16,21.2,6.6,25.5,18.6,4.8,17.9,15.1,13.4,3.8,22,25.9,-,10.6,10.4,18.4,9.7,1.9,14.1,225.8
1,00-0027150,Julian Edelman,WR,NE,14,17.6,21,18.9,6.3,8.5,19.1,9.2,2.4,23.9,-,13.1,19.9,11.8,28.5,22.4,-,-,15.9,222.6
1,00-0022084,Anquan Boldin,WR,SF,16,17.9,5.4,9.6,11.2,11.2,22.4,12,-,21.3,21.5,10.3,28.7,4.8,9.8,4.3,13.1,16.1,13.7,219.6
1,00-0020337,Steve Smith,WR,BAL,16,24.8,13.1,15.1,32.9,6.4,22,9.7,6.5,8.6,4.7,-,18.9,1.2,20,8.7,9.9,17,13.7,219.5
1,00-0026901,Mike Wallace,WR,MIA,16,19.1,16.6,13.6,12.5,-,17.7,16,7.9,8,16.1,7.8,13.5,12.9,6.9,21.4,22.8,0,13.3,212.8
1,00-0023462,Roddy White,WR,ATL,14,18.2,9.2,-,17.3,4.6,7,25,11.6,-,19.2,21.5,18.6,-,13.2,18.8,11.5,16.4,15.2,212.1
1,00-0027681,Brandon LaFell,WR,NE,16,0,0,8.6,23.9,3,25.7,9.5,29.4,17.3,-,9.2,18.8,20.8,6.1,12.6,13.4,12.3,13.2,210.6
1,00-0026189,DeSean Jackson,WR,WAS,15,13.3,2.9,22.7,1.9,26.7,21,7.9,19.6,22,-,7.7,5.9,19.4,-,5.4,16.6,16.6,14,209.6
