#,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,Benny Cunningham Jr.,RB,LA,16,9.1,2.9,4.4,-,16.1,11.3,15.9,4.5,7.8,10.8,7.8,4.9,0.3,9.8,5.7,1.8,11.7,7.8,124.8
1,Pierre Thomas,RB,NO,11,14.9,6.2,14.1,4.3,31.2,-,7,-,-,-,-,11.6,5.7,9.2,14.4,4.4,-,11.2,123
1,Isaiah Crowell,RB,CLE,16,15.2,6.7,11.5,-,1.9,11.7,3.3,1.9,0,10.1,9.1,20.8,5.4,11.4,4.7,5.5,3.2,7.7,122.4
1,Darren McFadden,RB,LV,16,3.1,14.8,10.5,11.2,-,10.6,15.5,10.5,10.7,7.6,2.1,5.4,6.5,0.5,1.3,6.4,3.9,7.5,120.6
1,Trent Richardson,RB,IND,15,8.1,8.5,11,19.9,8.7,10.1,15.8,-,6.2,-,3.1,10.2,1.2,3,6.1,2.9,3,7.9,117.8
1,Chris Johnson,RB,NYJ,16,20.1,3.1,3.4,14.1,1.2,2.1,10,4,12.1,4.5,-,9.2,10.5,8.6,5.5,4.3,2.7,7.2,115.4
1,Knile Davis,RB,KC,16,1.6,28.5,17.2,12.9,0.6,-,4.6,10.9,0.9,-0.4,8.8,0.2,0,3.7,21.1,2.1,2.3,7.2,115
1,Denard Robinson,RB,JAX,13,2.1,3.4,3.3,6.2,2.5,6.6,18.7,12.8,18.4,19,-,9.2,8.4,3,-,-,-,8.7,113.6
1,Terrance West,RB,CLE,14,10,17,12.1,-,3.1,-,1.8,3.1,12,15.4,1.2,8.1,2.6,5.4,2.3,-,18.6,8.1,112.7
1,Bobby Rainey,RB,TB,15,8,20.4,13.5,2.8,13.2,4.2,-,12.6,13.1,9.6,0.4,6.1,7.2,-,0,0,0,7.4,111.1
1,Reggie Bush,RB,DET,11,12.4,5.2,21.9,10.5,6.3,-,8.2,-,-,3.5,-,-,-,7.4,2.7,21.8,7.1,9.7,107
