#,PLAYER_ID,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,AVG,TTL
56,23794,Romeo Doubs,WR,GB,13,9,9.2,2.8,7.9,-,19.9,17.4,10.2,6.8,-,2.7,8.4,-,BYE,19,4,14.8,-,10.2,132.1
57,23080,Marvin Mims Jr.,WR,DEN,17,0,2,1.9,0,3.4,0,3.8,1.8,1.4,7,13.3,7.2,19.9,BYE,6,9.5,30.2,22.1,7.6,129.5
58,25337,Tre Tucker,WR,LV,17,4.2,3.3,22.6,15.4,4.6,0,7.7,5.3,2.5,BYE,6.5,15.2,13.9,2.7,3.8,5.3,10.9,5.4,7.6,129.3
59,17301,Allen Lazard,WR,NYJ,12,26.9,3.1,13.8,10.8,13.4,23.4,9.8,-,-,-,-,-,-,2.8,0,4,1.9,16.1,10.5,126
60,26136,Xavier Legette,WR,CAR,16,7.5,0,6.2,19.6,1.8,11.3,2.9,13.4,13.9,7,BYE,9.6,9.3,5.9,2.9,-,7.8,6,7.8,125.1
61,25333,Michael Wilson,WR,ARI,16,7.5,5.1,14.4,4.8,12.8,10.1,2.5,14.1,0,5.4,BYE,7.4,10.5,13.7,2.9,6.4,6.9,-,7.8,124.5
62,15665,Demarcus Robinson,WR,LA,17,8.2,7,4.2,5.7,11.8,-,1.9,17.5,27.4,3.3,3.9,9.5,12.9,0,0,0,0,10.2,7.3,123.5
63,00-0031544,Amari Cooper,WR,BUF,14,3.6,4.1,27.6,7.5,10,8.2,16.6,1.3,-,-,7.5,-,4.2,15.5,0,2,14.6,-,8.8,122.7
64,13981,Stefon Diggs,WR,HOU,8,21.9,7.7,19.9,18.5,14.2,19.7,7.3,12.7,-,-,-,-,-,-,-,-,-,-,15.2,121.9
64,22989,Kayshon Boutte,WR,NE,15,-,-,1.2,2.1,5.4,14.9,4.3,7.6,3.8,8.7,7.3,1.6,9.1,BYE,3.9,20.5,6.8,24.7,8.1,121.9
66,13971,Tyler Lockett,WR,SEA,17,13.7,3.5,9.6,11.1,11.5,16.5,8.5,1.9,15.3,BYE,3.9,4,4.6,0,3.2,3.9,5,4.8,7.1,121
67,20114,Elijah Moore,WR,CLE,17,3.9,10.4,3.7,2.1,4.1,1.3,10.1,16.5,5.8,-,18.6,5.1,19.2,6.4,1.9,4.1,1.1,6.6,7.1,120.9
68,25335,Andrei Iosivas,WR,CIN,17,5.6,14.7,16.2,3.9,4.9,5.6,0,0,8,4.9,7.6,BYE,12.5,8.1,1.5,14.3,8.9,3.2,7.1,119.9
69,23739,Calvin Austin III,WR,PIT,17,1.7,1.6,19.5,2.7,1.6,5.6,4.6,20.4,-,4,0.9,16.8,10.9,1.4,11.5,10.5,7.1,-2,7,118.8
70,18864,Olamide Zaccheaus,WR,WAS,17,2.5,4.4,0,14.5,2,6.7,6.5,0,6.8,-0.2,2,1.8,4.4,-,6.6,24,23.3,7.1,6.6,112.4
71,26019,Keon Coleman,WR,BUF,13,9.1,0,9.4,8.1,11.9,5.6,16.5,18,5.1,-,-,BYE,-,-,7.4,2.7,11.7,6,8.6,111.5
72,24354,Dontayvion Wicks,WR,GB,17,0,11.6,0,24.8,4,1.9,13.8,3.1,0,BYE,0,3.5,7,8.9,3.4,10.3,8.3,9.9,6.5,110.5
73,18706,Darius Slayton,WR,NYG,16,5.6,6.3,1.7,8.6,26.2,11.7,2.1,14.8,9,-,BYE,0,2.8,4.7,2.6,3.7,10.2,0,6.9,110
74,22845,Joshua Palmer,WR,BUF,15,3.5,3.9,-,6.6,-,5.8,10.3,9.2,14.3,4.6,4.3,6.8,4.1,13.8,3,9.1,8.1,-,7.2,107.4
75,26409,Devaughn Vele,WR,DEN,13,11.9,-,-,-,-,11.8,3,5.8,3.1,13.9,10.6,14,2.6,-,0,10.1,4.7,15,8.2,106.5
76,23886,Christian Watson,WR,GB,15,10.3,0,8.7,0,-,15.8,1.5,7.9,8.7,BYE,19,0.4,8.7,13.4,8.6,2.3,-,0,7,105.3
77,18520,KaVontae Turpin,WR,DAL,17,6,2.6,14.2,0,8.4,5,BYE,3.7,6.6,0,17.6,7.8,9.5,4.1,2.7,2.8,4.4,8.8,6.1,104.2
78,24177,Jalen Nailor,WR,MIN,17,9.1,14.4,12.4,2.1,0,-,11.6,3.6,7.7,1.4,0,7.5,2.8,0,1.5,1.5,19.1,8.3,6.1,103
79,20126,Tutu Atwell,WR,LA,17,0,7.8,13.3,12.2,12.5,BYE,11.1,2.8,2.6,1.6,3.1,6,5.9,7.5,1.6,2.2,0,8.7,5.8,98.9
80,16489,Mack Hollins,WR,BUF,17,10.5,0,2.6,1.5,4.7,7.8,0,0,14,12.6,4.7,-,7.7,15.7,1.7,4.5,5.3,5.5,5.8,98.8
81,23106,Parker Washington,WR,JAX,17,1.3,0,3.8,0,0,0,6,7.6,7.1,0,2,BYE,24.3,3.5,8.4,11.4,12.1,9.5,5.7,97
82,26214,Ricky Pearsall,WR,SF,11,-,-,-,-,-,-,5.1,11.7,BYE,17.3,0,0,0,1.5,2.6,7.7,28.7,18.9,8.5,93.5
83,26403,Jalen Coker,WR,CAR,11,-,-,-,0,10.8,6,2,17.8,5.6,7.1,BYE,-,-,-,21,2.8,5.5,14,8.4,92.6
84,16556,Tim Patrick,WR,DET,16,-,3.2,1.8,7.2,-,9.8,4.5,0,3.2,0,5.6,9.5,6.8,22.3,13,0,2,3.5,5.8,92.4
85,18585,Greg Dortch,WR,ARI,17,11.1,3.1,6.5,7.8,1.7,4.6,7.5,1.9,0,0.9,-,1.5,2.7,1.5,9.6,3.7,4.8,21.4,5.3,90.3
86,00-0035216,Diontae Johnson,WR,HOU,12,3.9,4.5,26.2,21.3,5.9,19.8,2.7,-,0,1.6,0,0,-,-,-,-,-,3.2,7.4,89.1
87,16443,Noah Brown,WR,WAS,11,-,8.6,5.9,5.6,-,9.8,2.6,16.3,11,6.3,1.4,13.1,5.7,-,-,-,-,-,7.8,86.3
88,16757,David Moore,WR,CAR,17,2.4,0,0,0,3.3,3.7,0,7.9,4,3.8,BYE,20.1,9,4.5,3.9,11.9,2.7,7.9,5,85.1
89,17528,Marquez Valdes-Scantling,WR,NO,14,2.9,0,1.7,0,0,0,-,-,1.5,25.9,16.7,-,11.6,9.1,8.8,-,0,6.3,6,84.5
90,25287,Cedric Tillman,WR,CLE,11,1.3,1.2,1.4,0,0,-0.5,18.1,28.9,19.5,BYE,7.7,2.8,-,-,-,-,-,-,7.3,80.4
91,15569,Sterling Shepard,WR,TB,14,-,-,0,8.1,7.4,8.4,4.5,4.8,10.9,2,-,6.6,8.2,10.3,2.6,4.4,-,2.1,5.7,80.3
92,24687,Rashid Shaheed,WR,NO,6,16.3,20.9,0,15.7,18.6,8.3,-,-,-,BYE,-,-,-,-,-,-,-,-,13.3,79.8
93,00-0033009,Tyler Boyd,WR,TEN,16,4.8,4.6,6.3,5.1,-,4.9,9.3,4.4,0.3,0,5.4,11.5,6.7,1.7,5.9,4,3.4,-,4.9,78.3
94,20111,Chris Olave,WR,NO,8,3.1,12.8,20.6,16.7,3,-0.5,-,18.7,2.3,-,-,BYE,-,-,-,-,-,-,9.6,76.7
95,17268,Christian Kirk,WR,JAX,8,4,0.9,15.9,19.1,12.8,6.9,3.4,7.9,-,-,-,-,-,-,-,-,-,-,8.9,70.9
96,12122,Brandin Cooks,WR,DAL,10,14.5,3.6,3.6,2.6,-,-,-,-,-,-,-,-,10.6,7.3,6.4,7.8,9.2,4,7,69.6
97,20113,Dyami Brown,WR,WAS,16,0,3.7,3.6,1.4,13.7,2.1,3.3,1.6,3.4,0.7,1.4,5.6,7.9,-,6,7.6,-,5.4,4.2,67.4
98,23092,Troy Franklin,WR,DEN,16,-,0,3.1,1.8,3,11.6,10,1.9,2.9,1.9,9.5,5.1,4.8,BYE,2.9,4.5,0.9,3.2,4.2,67.1
99,17066,Kendrick Bourne,WR,NE,12,-,-,-,-,1.6,2.9,2.4,0,8.1,-,18,6,7.5,-,7.4,3.8,4.2,3.2,5.4,65.1
100,23113,Rashee Rice,WR,KC,4,17.3,18.5,29.1,0,-,BYE,-,-,-,-,-,-,-,-,-,-,-,-,16.2,64.9
101,18590,Lil'Jordan Humphrey,WR,DEN,17,0,9,9.7,0,6.8,1.8,3.2,4.2,3.1,4.3,15.2,2.4,0,BYE,0,0,0,4.6,3.8,64.3
102,16434,Curtis Samuel,WR,BUF,14,3.5,1.3,5.2,3.5,0.9,7.4,0,-,0,7.5,16.8,-,0.7,3.6,1.1,-,-,12.2,4.6,63.7
103,19483,Van Jefferson,WR,PIT,17,1.1,3.4,0,4.1,5.6,0,9.5,10.2,-,0,0,5.9,5.3,8,1,4.7,0,4.8,3.7,63.6
104,17603,Justin Watson,WR,KC,17,3.5,4.2,2.3,4.7,0,-,1.8,6.3,7.3,2.6,4.6,2.5,7.6,0,0,0,14,1.5,3.7,62.9
105,00-0036261,Brandon Aiyuk,WR,SF,7,4.8,8.3,9.8,6.8,22.7,5.7,4.3,-,BYE,-,-,-,-,-,-,-,-,-,8.9,62.4
106,18633,Tyler Johnson,WR,LA,15,12.9,4,5,0,0,-,9.7,1.6,6.8,5.5,0,2.1,0,0,0,-,-,13.5,4.1,61.1
107,00-0033536,Mike Williams,WR,PIT,18,0,2.9,6.4,10.7,4.5,0,2.5,0,1.6,10.2,0,0,0,6.6,2.5,5.4,0,3.5,3.2,56.8
108,16081,Kalif Raymond,WR,DET,12,1.2,5.7,0,1.9,-,11.3,12.9,15.4,1,0,5,0,-,-,-,-,-,2.1,4.7,56.5
109,22895,John Metchie III,WR,HOU,13,-,-,-,1.7,0,0,0,5.9,0,18.4,6.3,1.6,3.6,-,3.7,-,9.8,4.4,4.3,55.4
110,26314,Malik Washington,WR,MIA,14,-,-,-,1.8,0,BYE,2.9,0,0.9,10.5,4.8,1.3,0.8,0,10.2,5.8,7,8.8,3.9,54.8
111,19398,Gabe Davis,WR,JAX,10,9.2,7.3,3.8,0.8,4.8,21.5,2.3,0,-,2.9,1.3,-,-,-,-,-,-,-,5.4,53.9
112,24357,Adonai Mitchell,WR,IND,17,1.2,4,0,1,9.2,2.9,5,1.9,3.2,13.1,4.5,2,0,-,-3,4.6,4.2,0,3.2,53.8
113,16427,JuJu Smith-Schuster,WR,KC,14,0,0,9.7,0,20,-,0,-,-,-,1.8,1.6,2,5.1,7.7,0,3.8,1.4,3.8,53.1
114,23135,Jordan Whittington,WR,LA,15,0,4.2,5.8,12.2,15.9,BYE,0,-,-,0,0,0,0,0,0,0,1.6,12.8,3.5,52.5
115,17262,Cedrick Wilson Jr.,WR,NO,15,-2,0,1.3,0,0,4.8,17.7,-,5.4,-,0,-,2.9,2.8,4.8,2.3,4.7,5.2,3.3,49.9
116,00-0031549,Nelson Agholor,WR,BAL,14,1.6,2.3,6.6,3,1.4,3.5,3,12.6,3.9,7.6,0,0,0,-,3.6,-,-,-,3.5,49.1
117,23423,DJ Turner,WR,LV,13,1.9,0.2,0,7.8,2.7,5.7,3.7,13.2,0,-,5.9,2.5,3.5,-,-,-,0,-,3.6,47.1
118,23101,Jahan Dotson,WR,PHI,17,0,1.6,2.8,3.1,-,3.3,0,0,4.6,3.7,1.8,1.4,1.7,1.5,0,0,0,16.4,2.5,41.9
119,25334,Derius Davis,WR,LAC,15,0.9,0,0.8,0,BYE,3.2,-,-,0,3.3,3,2.4,1.6,2.1,0,10.8,10.6,1.4,2.7,40.1
120,16439,Josh Reynolds,WR,JAX,9,9.5,13.3,5.6,0,7.9,-,-,-,-,-,-,-,-,-,0,0,0,2.1,4.3,38.4
121,00-0030431,Robert Woods,WR,HOU,15,0,0,3.8,2,0,-,-,3.8,6.4,1.1,3.3,1.8,0,-,3.2,4.9,4.1,3.9,2.6,38.3
122,25857,Ryan Miller,WR,TB,11,-,-,-,-,-,4.9,-,4.9,7.1,2.1,BYE,2.4,0,0,1.1,9.7,4.6,0,3.3,36.8
123,19801,Tylan Wallace,WR,BAL,17,0,0,0,0,5.1,0,0,0,0,20.5,1.8,2.5,3.4,BYE,1.8,0,1.2,0,2.1,36.3
124,25468,Jalen Brooks,WR,DAL,14,2.8,2,3.4,0,2,2.5,-,0,4.6,1.4,BYE,5.1,1,-,8.7,-,2.2,0,2.6,35.7
125,00-0039052,Trey Palmer,WR,TB,15,2.9,0,0,11.6,-,-,2.6,4.9,5.3,0,-,2.8,0,0,0,5.1,0,0,2.3,35.2
126,26328,Luke McCaffrey,WR,WAS,17,4.8,0,7.4,2.7,4.9,1.5,0,1.8,0,3.3,0,1.8,3.3,BYE,1,2.3,0,0,2,34.8
127,18587,Mecole Hardman Jr.,WR,KC,12,0,0,0,0,7.3,-,12.5,1.8,4.7,1.3,4.1,1.5,0,-,-,-,-,-,2.8,33.2
128,00-0039907,Ja'Lynn Polk,WR,NE,15,1.6,9.2,3.3,6,2.3,1.4,0,-,0,7.2,0,1.7,0,-,0,0,0,-,2.2,32.7
129,23030,Jonathan Mingo,WR,DAL,17,4.3,1.1,5,5.4,5.7,1.1,0,0,0,-,0,1.8,1.2,0,0,0,2.2,4.4,1.9,32.2
130,18166,KhaDarel Hodge,WR,ATL,16,0,0,0,6,14.7,0,0,0,1.9,0,4.2,-,0,0,0,-,1.9,3.4,2,32.1
131,17264,Dante Pettis,WR,NO,8,-,-,-,-,-,-,-,-,-,1.8,1.9,BYE,3.5,0,4.4,5.1,5.7,9.6,4,32
132,25668,Malik Heath,WR,GB,12,-,-,0,3.2,3.4,0,0,0,-,-,0,9.5,0,0,-,-,7.3,8.3,2.6,31.7
133,25339,Jake Bobo,WR,SEA,17,0,3.5,0,6,1.3,3.8,0,2.5,0,BYE,0,1.8,0,0,1.8,1.6,0,7.4,1.7,29.7
134,23049,Kevin Austin Jr.,WR,NO,8,-,-,-,-,-,-,-,-,-,5.6,2.8,BYE,7,1.5,1.8,2.7,3.3,2.3,3.4,27
135,00-0039386,Bub Means,WR,NO,7,0,0,-,0,0,15.5,6.7,4.6,-,-,-,BYE,-,-,-,-,-,-,3.8,26.8
136,00-0031941,Jamison Crowder,WR,WAS,6,1.5,-,0,-,-,-,-,-,-,-,-,-,-,-,5.7,15.5,5.5,-2,4.4,26.2
137,26546,Mason Tipton,WR,NO,11,1.6,0,3.1,1.6,1.2,2.5,10.5,3.4,0,0,-,BYE,-,-,-,0,-,-,2.2,23.9
138,25332,Xavier Hutchinson,WR,HOU,16,1.3,0,0,0,5.1,0,2.1,2.9,0,2.6,0,0,-,BYE,2.3,1.8,4.1,1.5,1.5,23.7
139,24049,Bo Melton,WR,GB,17,0,0.8,0,3.8,2.2,4.3,1.7,0,2.9,BYE,0,0.5,0,0,0,1.4,4.8,0.1,1.3,22.5
140,17888,Trent Sherfield Sr.,WR,MIN,17,0,2.7,1.8,1.8,0,-,0,8,1.7,2.1,2.6,0,0,0,1.6,0,0,0,1.3,22.3
141,00-0038821,Rakim Jarrett,WR,TB,10,-,-,-,-,-,-,-,8.8,1.9,3,-,4,0,0,0,1.6,2.1,0,2.1,21.4
142,19270,Devin Duvernay,WR,JAX,13,0.3,0.4,0.9,0,0.3,-,-,-,-,0,0,-,4.3,3.1,7.2,1.3,1.4,0,1.5,19.2
142,18656,Ashton Dulin,WR,IND,15,12.4,2.3,0,0,0.9,0,1.2,0,1.7,0.7,0,0,-,BYE,-,0,0,0,1.3,19.2
144,00-0036345,K.J. Osborn,WR,NE,8,5.1,1.7,0,1.3,-,-,10.6,0,-,0,-,-,-,-,-,-,0,-,2.3,18.7
