#,PLAYER_ID,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,17240,Saquon Barkley,RB,NYG,16,20.8,24.8,22.7,22,28.9,37.9,26.4,20.1,BYE,14,35.2,33.2,17.6,29.7,9.6,18.7,24.2,24.1,385.8
1,16393,Christian McCaffrey,RB,CAR,16,13.5,27.9,21.4,-,20.3,13.6,14,21.6,32.7,36.8,17,46.7,31.1,28.1,26,29.8,5,24.1,385.5
1,00-0032241,Todd Gurley II,RB,LA,14,23.7,32.3,24.6,25.6,33.3,36.5,30.6,33.5,19.9,25,12.4,-,31.5,8.8,34.4,-,-,26.6,372.1
1,16421,Alvin Kamara,RB,NO,15,43.1,17.9,34,41.1,6.9,BYE,15.5,26.6,33.6,26.2,17.8,10.8,15.2,15.7,23.3,26.5,-,23.6,354.2
1,00-0033045,Ezekiel Elliott,RB,DAL,15,17.6,19.7,14.8,34,15.4,18.7,6.2,-,15.2,36.7,33.1,25.3,25.5,31.2,19.8,15.9,-,21.9,329.1
1,16447,James Conner,RB,PIT,13,33.9,19.5,14.5,9.4,34.5,28.9,-,38.2,29.3,14.3,10.9,11.5,22.4,-,-,-,12.4,21.5,279.7
1,00-0031062,James White,RB,NE,16,15.6,15.4,14.1,31.2,23.7,14.2,29.7,25.4,28.3,7.6,-,8.8,18.8,4.8,8.7,13.4,16.9,17.3,276.6
1,00-0032144,Melvin Gordon III,RB,LAC,12,27.6,30.6,16.4,30.9,22,35,-,-,19.3,27.5,21.6,20.6,-,-,-,14.4,9.6,23,275.5
1,00-0032187,David Johnson,RB,ARI,16,17.7,6.1,16.1,18.2,21.1,12.9,10,14,-,37.3,16.4,9.9,8.2,14.1,19.1,13.7,11.8,15.4,246.6
1,00-0033897,Joe Mixon,RB,CIN,14,25.9,9.7,-,-,20.5,18.4,8.1,28.8,-,10.5,14.2,22.5,11.5,24.8,27,9.8,11.7,17.4,243.4
1,00-0033556,Tarik Cohen,RB,CHI,16,7.1,3.5,9.8,30.4,-,23.1,22.3,18,2.3,16.4,6,18.9,34.6,12.9,14.5,2.9,11.2,14.6,233.9
1,16425,Kareem Hunt,RB,KC,11,4.9,15,16.4,26.5,16.4,29.5,37.1,19.6,33.1,11.6,20.1,-,-,-,-,-,-,20.9,230.2
