#,PLAYER_ID,Player,Pos,Team,GP,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,AVG,TTL
1,11594,Travis Kelce,TE,KC,16,13.4,8.4,20.9,13.3,BYE,6.2,4.4,23.1,10.8,8.1,17.3,18.1,22,15.1,7.1,33,1.8,13.9,223
1,00-0027981,Kyle Rudolph,TE,MIN,16,10.5,12.1,20,16.5,3.5,-,10.5,8.1,7.1,17.9,3.2,15.4,10.5,16,17.7,11.3,28.7,13.1,209
1,00-0025418,Greg Olsen,TE,CAR,16,14.3,23.2,12.4,21.6,27.1,15.4,-,2.1,16.2,8.9,7.3,8.5,6,12.7,14.5,11.9,5.2,13,207.3
1,00-0027696,Jimmy Graham,TE,SEA,16,2.1,7.2,20,17.3,-,14.9,10.3,6.4,30.3,8.8,13.6,10.7,18.3,2.6,4.1,12.3,10.4,11.8,189.3
1,00-0024389,Delanie Walker,TE,TEN,15,7.2,20.3,-,5.4,17.6,3.1,21.4,11.8,15.2,27.4,7.6,14,-,5.8,11.5,11.3,8.5,12.5,188.1
1,11689,Zach Ertz,TE,PHI,14,11.8,-,-,-,6.7,3.2,2.4,5.9,17.7,11.5,15.5,6.6,22.9,21.2,14,5.3,38.9,13.1,183.6
1,00-0031273,Cameron Brate,TE,TB,15,6,4.6,21.6,11.7,4.8,-,5.9,11.2,15.3,21.4,3.8,8.9,20.6,8.7,18.3,8.2,-,11.4,171
1,00-0027714,Dennis Pitta,TE,BAL,16,6.9,19.2,10.2,4.7,12.9,9.6,8,-,3.4,8.6,6,6.4,28,5.8,3.6,15.5,20.1,10.6,168.9
1,00-0030472,Jordan Reed,TE,WAS,12,13.4,12,9.6,28.3,13.3,-,-,24.9,-,6.1,12.9,31.5,-,2,1.6,-,13,14.1,168.6
1,00-0026201,Martellus Bennett,TE,NE,16,4.4,22.4,3.6,15.9,30.7,9.8,1.5,7.5,-,17.2,2.4,5.6,2.4,17,5.5,9.9,12.3,10.5,168.1
1,00-0022127,Jason Witten,TE,DAL,16,15.6,8.1,4.5,11.7,7.3,8.2,-,9.6,27.4,11.9,8.7,6.3,0,6.6,13.1,11.3,2,9.5,152.3
1,00-0021547,Antonio Gates,TE,LAC,14,5,10.5,-,-,11,3.6,8.8,13.3,18.5,16.3,-,0,7.7,11.1,2.1,23.4,16.5,10.6,147.8
1,00-0030181,Jack Doyle,TE,IND,16,18.5,7.7,12.5,1.6,2.8,15.3,22.8,5.6,11.1,-,1.7,4.5,5,10.5,7.2,9.6,9,9.1,145.4
1,00-0031387,Eric Ebron,TE,DET,13,15.6,9.3,11.9,8.2,-,-,-,14.9,16.2,-,16.1,0,7.8,7.2,7.6,17.3,12.1,11.1,144.2
1,00-0029697,Coby Fleener,TE,NO,16,1.6,4.9,23.9,4.9,-,25.6,6.4,7.6,7.2,4.6,10.7,9.9,13.6,1.6,3,5,6.8,8.6,137.3
1,00-0028112,Charles Clay,TE,BUF,15,6,7.7,0,9.7,12.3,10.2,4.9,2.6,3.9,-,7.3,3.7,-,14.2,20.2,28.5,5,9.1,136.2
1,00-0031302,C.J. Fiedorowicz,TE,HOU,15,1.6,1.1,0,14.8,10.1,20.5,8.5,15.3,-,5.6,14.2,8.2,10.4,6.2,-,8.2,9.2,8.9,133.9
1,00-0026281,Gary Barnidge,TE,CLE,16,0,7.7,13.6,12.7,12.6,8.9,12.6,7.2,5.3,1.8,10.3,2.1,-,5.7,5.5,9.2,15,8.1,130.2
1,15561,Hunter Henry,TE,LAC,15,3,0,10.2,16.1,16.4,20.3,2.6,3.4,BYE,9.1,-,10,2.4,9.3,12.7,0,14.3,8.7,129.8
1,00-0027125,Zach Miller,TE,CHI,10,4.4,7.3,27.8,12.1,14.3,9.6,6,15.8,-,7.2,15.1,-,-,-,-,-,-,12,119.6
1,00-0024221,Vernon Davis,TE,WAS,16,3,10.1,0,1.8,4.5,13,13.9,14.3,-,15.6,0,11.8,9.7,1.1,6.3,2.3,6.9,7.1,114.3
1,00-0029689,Dwayne Allen,TE,IND,14,17.3,4.5,6.5,4,17,1.9,-,-,2.5,-,0,9.9,29.2,0,2.3,6.1,12.4,8.1,113.6
1,00-0027985,Lance Kendricks,TE,LA,16,3.5,10.1,0,10.2,4.4,14.4,12.5,-,16,1,5.8,15.1,3.3,2.3,1.5,6.6,3.2,6.9,109.9
1,00-0030108,Ryan Griffin,TE,HOU,16,3.7,1.5,13.2,8.4,2.8,6.1,3.3,6.4,-,9.7,6.2,7.6,11.5,4.3,16.5,0,3,6.5,104.2
1,00-0030549,Tyler Eifert,TE,CIN,8,-,-,-,-,-,-,1.9,25.2,-,12.6,6.7,17.8,10.5,21.8,1.9,-,-,12.3,98.4
1,00-0027656,Rob Gronkowski,TE,NE,8,-,-,0,2.1,15.9,29.2,19.3,21.9,-,8.6,-,0,-,-,-,-,-,12.1,97
1,00-0032004,Will Tye,TE,NYG,16,4.6,3,4.4,8.3,5.7,3.5,3.4,-,7.3,10.3,9.2,3.2,4.2,3.9,6.5,7.3,8.7,5.8,93.5
1,00-0032135,Jesse James,TE,PIT,16,8.1,11.9,3,9.5,16.3,3.3,3.8,-,3.3,9.9,1.5,0,6.2,1.5,0,8.9,3.6,5.7,90.8
1,00-0027873,Jermaine Gresham,TE,ARI,16,8.1,0,0,0,1.4,2.4,3.5,6.2,-,7.8,11.3,14.5,10.2,9.5,7.2,6,0,5.5,88.1
1,00-0030470,Vance McDonald,TE,SF,11,9.4,14.5,2.4,-,-,4.5,3.4,-,17.4,9,13.6,10,2.9,0,-,-,-,7.9,87.1
