"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","DeAndre Hopkins","WR","BAL","16","15.1","23","14.6","32.9","22.1","17.3","14","26.2","26.5","BYE","14.6","12.4","16.1","13.6","39","19.4","26.7","20.8","333.5"
"1","Davante Adams","WR","LAR","15","19.8","20.4","18.2","16.1","29","35.2","-","18.3","16","21.7","26.6","17.9","23.3","21.1","21.9","24.1","-","22","329.6"
"1","Tyreek Hill","WR","FA","16","36.3","20","7.6","14.6","12.7","39.2","20.6","10","12.5","32.7","43.5","-","6","22.5","8.1","13.1","28.6","20.5","328"
"1","Julio Jones","WR","FA","16","28","11.4","14.6","26.3","11.2","24.4","17.4","-","25.1","23.7","23.8","23.8","3.8","30.6","20.2","12.8","28.8","20.4","325.9"
"1","Antonio Brown","WR","FA","15","24.3","15.7","17","17.2","28.1","21.5","-","25.4","15.2","21.6","22.7","15.7","31.4","8.5","14.9","44.5","-","21.6","323.7"
"1","Michael Thomas","WR","FA","16","38","30.9","22.9","8.7","11.4","-","19.9","13.1","39.1","27","19.2","7.8","9","20.8","11.9","27.9","7.9","19.7","315.5"
"1","Adam Thielen","WR","FA","16","16.2","31.1","24.5","27.5","24.6","29.3","26","22.8","12.7","-","15.6","26.5","13.8","12.8","3.9","13.3","6.7","19.2","307.3"
"1","JuJu Smith-Schuster","WR","FA","16","16.9","31.1","20.6","10","13.4","20.1","-","7.3","14.8","19.3","18.4","37.9","10.9","33","8","20.5","14.7","18.6","296.9"
"1","Mike Evans","WR","SF","16","27.7","22.3","25.7","11.9","-","9.8","17.7","29.9","2.6","8.1","24","17.6","8.8","12.6","16.1","21","28.6","17.8","284.4"
"1","Stefon Diggs","WR","FA","15","14.1","35.9","5.7","23.3","21.6","7.2","10.6","27.9","-","-","31.6","22.9","9.9","12.1","15.8","9","18.7","17.8","266.3"
"1","Robert Woods","WR","FA","16","7.3","14.1","33.7","21.1","19.5","19.1","13.4","12","12.5","14.6","17.2","-","18.8","13.1","16.3","28.4","4.5","16.6","265.6"
"1","Keenan Allen","WR","LAC","16","24.8","12.7","5.4","13.3","17.5","14.3","12.2","BYE","21.2","17.7","24","20.2","36.8","18.8","0","10.8","10.4","16.3","260.1"
"1","Brandin Cooks","WR","FA","16","14.3","22.9","16","25.6","0","7.3","17.1","11.3","23.4","26.9","18.7","-","10.2","5.2","11.9","9.2","23.2","15.2","243.2"
"1","T.Y. Hilton","WR","FA","14","15.6","21.3","10","15.5","-","-","18.5","4.4","-","10.7","36.5","19.5","15.7","28.9","13.5","20.8","8.1","17.1","239"
