Player,PLAYER_ID,Team,GP,PTS,REB,AST,STL,BLK,FG3M,TOV,40-Point Games,50-Point Games,Double Doubles,Triple Doubles,Total Fantasy Points,Fantasy Points Per Game
Damon Jones,1800,CLE,60,393,66,94,16,2,89,36,0,0,0,0,401.0,6.68
Sarunas Jasikevicius,101180,GSW,63,386,69,172,26,1,44,90,0,0,0,0,420.0,6.67
Antoine Wright,101120,NJN,63,283,175,55,30,10,19,43,0,0,1,0,419.0,6.65
Brian Cardinal,2073,MEM,28,127,59,31,22,1,18,23,0,0,0,0,185.5,6.62
Jason Collins,2215,NJN,80,169,316,46,40,38,0,73,0,0,0,0,529.5,6.62
Sergio Rodriguez,200771,POR,67,247,91,218,35,2,24,77,0,0,1,0,442.5,6.6
Primoz Brezec,2056,CHA,58,288,184,23,11,23,1,38,0,0,1,0,382.5,6.59
Clifford Robinson,361,NJN,50,203,122,51,12,23,25,30,0,0,0,0,327.0,6.54
Matt Bonner,2588,SAS,56,275,156,22,17,11,36,25,0,0,1,0,365.5,6.53
Anthony Carter,1853,DEN,2,6,3,11,0,1,0,6,0,0,0,0,13.0,6.5
Jordan Farmar,200770,LAL,72,320,119,137,44,7,45,73,0,0,0,0,467.5,6.49
Lindsey Hunter,283,DET,52,256,47,93,34,7,38,35,0,0,0,0,334.0,6.42
Salim Stoudamire,101136,ATL,61,471,74,61,21,2,56,55,0,0,0,0,389.5,6.39
Mardy Collins,200776,NYK,52,235,104,83,32,3,13,57,0,0,3,0,327.0,6.29
Mickael Gelabale,101153,SEA,70,321,173,56,24,22,11,49,0,0,0,0,438.0,6.26
Kirk Snyder,2745,HOU,39,192,83,39,11,12,11,26,0,0,0,0,243.5,6.24
Lorenzen Wright,953,ATL,67,173,216,40,28,28,0,39,0,0,0,0,415.5,6.2
Adonal Foyle,1502,GSW,48,107,126,19,11,50,0,23,0,0,0,0,297.5,6.2
Brian Scalabrine,2243,BOS,54,216,105,59,23,18,44,44,0,0,0,0,332.0,6.15
Greg Buckner,1761,DAL,76,305,158,70,47,7,32,40,0,0,0,0,464.5,6.11
Leon Powe,200796,BOS,63,264,215,10,14,22,0,47,0,0,1,0,383.0,6.08
Allan Ray,200810,BOS,47,290,69,43,20,3,48,42,0,0,0,0,285.0,6.06
Austin Croshere,1506,DAL,61,227,186,44,14,6,26,33,0,0,0,0,363.5,5.96
Kris Humphries,2743,TOR,60,227,187,18,14,21,0,32,0,0,0,0,356.5,5.94
Keith Bogans,2586,ORL,59,298,93,59,28,2,53,46,0,0,0,0,341.5,5.79
Yakhouba Diawara,200821,DEN,64,284,110,55,30,7,49,37,0,0,0,0,368.5,5.76
Rashad McCants,101119,MIN,37,184,47,38,26,7,20,40,0,0,0,0,213.0,5.76
Dale Davis,905,DET,46,83,137,12,10,34,0,15,0,0,1,0,264.5,5.75
Daniel Gibson,200789,CLE,60,276,92,69,23,8,52,44,0,0,0,0,343.0,5.72
Alan Anderson,101187,CHA,17,98,32,21,7,0,5,22,0,0,0,0,96.5,5.68
Kevin Ollie,1563,PHI,53,199,74,130,21,1,0,47,0,0,0,0,300.5,5.67
Josh Boone,200767,NJN,61,254,176,10,11,21,0,33,0,0,1,0,345.0,5.66
Sasha Vujacic,2756,LAL,73,313,107,64,41,1,60,30,0,0,0,0,411.5,5.64
Raef LaFrentz,1711,POR,27,100,70,8,7,11,2,13,0,0,0,0,152.0,5.63
JJ Redick,200755,ORL,42,252,52,36,12,0,38,21,0,0,0,0,236.0,5.62
Michael Doleac,1720,MIA,56,200,155,22,18,15,0,30,0,0,1,0,314.0,5.61
Keith McLeod,2693,IND,48,231,43,90,24,5,16,46,0,0,0,0,268.5,5.59
Solomon Jones,200780,ATL,58,189,136,11,11,42,0,25,0,0,1,0,323.5,5.58
Alan Henderson,673,PHI,38,119,107,10,9,12,0,12,0,0,0,0,206.5,5.43
Anthony Roberson,101194,GSW,20,111,21,10,12,0,21,13,0,0,0,0,108.0,5.4
Beno Udrih,2757,SAS,73,340,82,122,27,1,33,56,0,0,0,0,390.5,5.35
Thabo Sefolosha,200757,CHI,71,256,153,60,33,11,15,60,0,0,1,0,377.5,5.32
Malik Rose,990,NYK,65,192,175,65,26,9,2,65,0,0,1,0,343.0,5.28
Lou Williams,101150,PHI,61,262,70,110,22,1,12,46,0,0,0,0,317.0,5.2
Ronnie Brewer,200758,UTA,56,260,75,24,37,6,0,24,0,0,0,0,291.0,5.2
Cedric Simmons,200759,NOK,43,126,107,12,8,23,0,22,0,0,0,0,222.0,5.16
Hilton Armstrong,200756,NOK,56,176,149,10,12,26,0,35,0,0,0,0,288.0,5.14
Malik Allen,2124,CHI,60,242,119,16,17,16,0,21,0,0,0,0,301.0,5.02
Adrian Griffin,1559,CHI,54,137,109,59,32,4,0,38,0,0,0,0,270.5,5.01
Marcus Banks,2556,PHX,45,221,38,60,23,3,5,40,0,0,0,0,223.0,4.96
Mike Wilks,2366,SEA,47,170,54,79,15,4,5,31,0,0,1,0,228.5,4.86
Jacque Vaughn,1521,SAS,64,192,68,131,24,2,1,40,0,0,0,0,307.5,4.8
Robert Hite,200823,MIA,12,51,16,8,3,2,5,6,0,0,0,0,56.0,4.67
Michael Sweetney,2552,CHI,48,153,120,28,9,11,0,42,0,0,1,0,223.5,4.66
Josh Powell,2694,GSW,37,116,88,21,5,12,0,29,0,0,0,0,172.0,4.65
Lynn Greer,2696,MIL,41,167,27,53,17,1,18,18,0,0,0,0,190.5,4.65
David Noel,200786,MIL,68,184,123,65,25,9,17,40,0,0,0,0,316.5,4.65
Jake Tsakalidis,2054,HOU,36,84,104,5,8,12,0,24,0,0,0,0,167.0,4.64
Shammond Williams,1742,LAL,30,94,40,31,12,0,20,13,0,0,0,0,139.0,4.63
DerMarr Johnson,2035,DEN,39,135,57,17,16,12,19,27,0,0,0,0,180.0,4.62
Daniel Ewing,101137,LAC,61,179,73,90,32,4,14,50,0,0,0,0,281.5,4.61
Bo Outlaw,448,ORL,41,81,106,16,17,6,0,21,0,0,0,0,187.5,4.57
Bracey Wright,101152,MIN,19,67,21,15,9,1,6,6,0,0,0,0,86.5,4.55
Lou Amundson,200811,PHI,11,16,28,1,1,8,0,5,0,0,0,0,50.0,4.55
Shawne Williams,200761,IND,46,180,83,22,6,8,19,24,0,0,0,0,208.5,4.53
Ira Newble,1956,CLE,15,46,30,2,6,0,8,3,0,0,0,0,68.0,4.53
Ronnie Price,101179,SAC,58,192,71,48,28,4,21,33,0,0,0,0,256.5,4.42
Chris Quinn,200809,MIA,42,141,30,65,15,0,20,21,0,0,0,0,184.5,4.39
Calvin Booth,1916,WAS,44,69,81,18,4,29,1,9,0,0,1,0,192.0,4.36
Aaron McKie,243,LAL,10,22,18,13,4,0,0,8,0,0,0,0,42.0,4.2
Luke Jackson,2739,TOR,13,48,10,13,5,1,5,7,0,0,0,0,54.5,4.19
Dan Dickau,2424,POR,50,166,43,70,14,1,16,27,0,0,0,0,207.0,4.14
Doug Christie,57,LAC,7,13,11,8,3,1,1,5,0,0,0,0,29.0,4.14
Jarron Collins,2260,UTA,82,204,171,60,13,8,0,37,0,0,0,0,338.0,4.12
Patrick O'Bryant,200753,GSW,16,31,21,9,6,8,0,8,0,0,0,0,65.5,4.09
Travis Diener,101143,ORL,26,98,18,35,4,0,18,13,0,0,0,0,106.0,4.08
Michael Olowokandi,1709,BOS,24,40,48,5,8,13,0,17,0,0,0,0,98.0,4.08
Dee Brown,200793,UTA,49,94,40,83,22,7,6,31,0,0,0,0,200.0,4.08
Maurice Taylor,1508,SAC,12,24,28,5,4,1,0,6,0,0,0,0,49.0,4.08
Aaron Williams,1425,LAC,38,76,85,7,7,14,0,18,0,0,0,0,154.0,4.05
James Singleton,101189,LAC,53,85,106,17,15,17,3,17,0,0,0,0,214.0,4.04
Jared Reiner,2876,MIL,27,33,71,13,5,6,0,14,0,0,0,0,108.5,4.02
Maceo Baston,1766,IND,47,138,74,16,12,18,3,32,0,0,0,0,188.5,4.01
Rafael Araujo,2737,UTA,28,72,66,10,6,2,0,17,0,0,0,0,111.0,3.96
Luke Schenscher,101195,POR,11,19,25,1,2,4,0,4,0,0,0,0,43.5,3.95
Jackie Butler,2866,SAS,11,41,22,5,2,0,0,10,0,0,1,0,42.5,3.86
Melvin Ely,2408,SAS,30,89,53,18,6,8,0,28,0,0,0,0,115.5,3.85
Bernard Robinson,2774,NJN,31,61,48,19,17,2,0,16,0,0,0,0,119.5,3.85
Pat Burke,2469,PHX,23,60,47,5,3,2,6,7,0,0,0,0,88.0,3.83
David Harrison,2758,IND,24,71,42,6,5,12,0,26,0,0,0,0,91.5,3.81
Royal Ivey,2767,ATL,53,157,51,45,24,4,5,31,0,0,0,0,202.0,3.81
Kevin Willis,788,DAL,5,12,8,1,2,1,0,2,0,0,0,0,19.0,3.8
Donell Taylor,101182,WAS,47,126,53,45,17,3,3,25,0,0,0,0,177.5,3.78
Jalen Rose,147,PHX,29,108,23,16,5,2,21,9,0,0,0,0,108.5,3.74
John Lucas III,101249,HOU,47,154,36,33,17,0,15,15,0,0,0,0,172.5,3.67
David Wesley,133,CLE,35,73,35,37,12,4,9,17,0,0,0,0,128.0,3.66
Viktor Khryapa,2751,CHI,33,73,57,21,10,1,0,16,0,0,0,0,120.5,3.65
Danny Fortson,1504,SEA,14,40,43,1,1,0,0,15,0,0,0,0,51.0,3.64
Julius Hodge,101125,MIL,9,15,8,12,4,0,0,3,0,0,0,0,32.5,3.61
Eddie Griffin,2204,MIN,13,18,25,4,0,7,0,6,0,0,0,0,46.0,3.54
Esteban Batista,101212,ATL,13,20,30,4,3,0,0,4,0,0,0,0,46.0,3.54
Wayne Simien,101134,MIA,8,23,11,4,2,0,0,3,0,0,0,0,27.5,3.44
Kelvin Cato,1509,NYK,18,22,31,0,3,10,0,6,0,0,0,0,62.0,3.44
Stephen Graham,101211,POR,14,45,21,5,4,1,3,13,0,0,0,0,47.0,3.36
Quincy Douby,200763,SAC,42,119,37,15,15,4,12,15,0,0,0,0,140.5,3.35
Shannon Brown,200769,CLE,23,73,21,10,7,3,7,14,0,0,0,0,77.0,3.35
Jamal Sampson,2441,DEN,22,24,48,5,2,7,0,10,0,0,0,0,73.0,3.32
Darrick Martin,239,TOR,31,94,12,43,3,0,13,12,0,0,0,0,102.5,3.31
Mouhamed Sene,200754,SEA,28,53,45,0,3,12,0,11,0,0,0,0,90.5,3.23
Hassan Adams,200801,NJN,61,174,77,13,17,4,0,22,0,0,0,0,197.0,3.23
Randolph Morris,201043,NYK,5,4,9,1,2,1,0,2,0,0,0,0,16.0,3.2
Roger Mason Jr.,2427,WAS,62,165,45,35,13,6,33,19,0,0,0,0,198.0,3.19
Brandon Bass,101138,NOK,21,42,43,3,2,3,0,10,0,0,0,0,67.0,3.19
CJ Miles,101139,UTA,37,101,35,25,11,4,7,28,0,0,0,0,116.0,3.14
Earl Barron,2853,MIA,28,65,41,5,6,4,0,11,0,0,0,0,87.5,3.12
Scott Padgett,1909,MEM,31,46,54,8,5,3,8,9,0,0,0,0,96.0,3.1
Michael Ruffin,1913,WAS,30,17,62,6,6,8,0,12,0,0,0,0,92.5,3.08
Will Blalock,200807,DET,14,25,15,17,5,0,1,12,0,0,0,0,43.0,3.07
Jerome James,1744,NYK,41,76,66,3,6,15,0,23,0,0,0,0,126.0,3.07
Bobby Jones,200784,PHI,44,110,57,16,11,1,1,18,0,0,0,0,134.5,3.06
Matt Freije,2782,ATL,19,40,24,7,3,1,3,3,0,0,0,0,57.5,3.03
Jumaine Jones,1908,PHX,18,40,23,1,5,1,10,7,0,0,0,0,54.0,3.0
James Augustine,200788,ORL,2,2,3,2,0,0,0,0,0,0,0,0,6.0,3.0
Alvin Williams,1541,LAC,2,2,1,3,2,0,0,3,0,0,0,0,6.0,3.0
Pape Sow,2776,TOR,7,10,11,2,1,1,0,1,0,0,0,0,21.0,3.0
Andre Brown,2810,SEA,38,93,74,2,6,4,0,29,0,0,0,0,113.5,2.99
Pat Garrity,1727,ORL,33,71,42,14,7,0,11,14,0,0,0,0,97.0,2.94
Dijon Thompson,101159,ATL,6,17,8,2,0,0,0,1,0,0,0,0,17.5,2.92
Paul Davis,200781,LAC,31,51,44,7,6,5,0,8,0,0,0,0,90.5,2.92
Orien Greene,101158,IND,41,63,44,22,17,4,2,28,0,0,0,0,112.5,2.74
Rawle Marshall,101185,IND,40,99,29,13,12,5,4,19,0,0,0,0,108.5,2.71
Justin Reed,2770,MIN,41,106,46,17,5,3,0,22,0,0,0,0,110.0,2.68
Sean Marks,1752,PHX,3,6,3,0,0,1,0,0,0,0,0,0,8.0,2.67
Vassilis Spanoulis,2779,HOU,31,85,22,28,7,1,5,29,0,0,0,0,82.0,2.65
Mark Madsen,2058,MIN,56,61,87,10,10,10,0,21,0,0,0,0,146.5,2.62
Slava Medvedenko,2098,ATL,14,42,14,2,0,2,1,5,0,0,0,0,36.5,2.61
Ryan Hollins,200797,CHA,27,64,31,1,4,7,0,16,0,0,0,0,70.0,2.59
Eric Williams,677,CHA,21,54,17,7,3,0,8,7,0,0,0,0,54.0,2.57
Othella Harrington,970,CHA,26,67,38,6,1,1,0,15,0,0,0,0,66.5,2.56
Dajuan Wagner,2402,GSW,1,4,0,1,0,0,1,1,0,0,0,0,2.5,2.5
J.J. Barea,200826,DAL,33,78,25,24,1,1,6,14,0,0,1,0,82.0,2.48
Eric Piatkowski,15,PHX,11,27,9,4,0,1,7,5,0,0,0,0,27.0,2.45
Pops Mensah-Bonsu,200822,DAL,12,29,21,0,1,0,0,9,0,0,0,0,28.5,2.38
Desmon Farmer,2824,SEA,8,13,1,9,1,0,2,1,0,0,0,0,18.5,2.31
P.J. Tucker,200782,TOR,17,30,23,3,2,0,0,6,0,0,0,0,39.0,2.29
Ronald Dupree,2648,DET,19,25,17,5,5,1,0,3,0,0,0,0,43.5,2.29
Cedric Bozeman,200841,ATL,23,26,23,9,5,2,2,9,0,0,0,0,51.0,2.22
Marcus Vinicius,200790,NOK,13,22,11,5,2,1,3,6,0,0,0,0,28.5,2.19
Scot Pollard,1513,CLE,24,24,31,3,4,1,0,4,0,0,0,0,52.0,2.17
James Lang,2591,WAS,11,11,11,2,0,3,0,2,0,0,0,0,22.5,2.05
Steve Novak,200779,HOU,35,51,26,6,5,0,13,4,0,0,0,0,70.0,2.0
Mike Hall,200837,WAS,2,2,2,1,0,0,0,0,0,0,0,0,4.0,2.0
Maurice Ager,200772,DAL,32,69,21,7,4,3,5,15,0,0,0,0,64.0,2.0
Will Conroy,101215,LAC,7,0,7,9,0,0,0,2,0,0,0,0,14.0,2.0
Andre Barrett,2857,CHI,6,8,5,7,0,0,0,4,0,0,0,0,12.0,2.0
Damir Markota,200806,MIL,30,51,31,6,3,1,6,15,0,0,0,0,58.5,1.95
Yaroslav Korolev,101117,LAC,10,12,3,4,3,0,1,1,0,0,0,0,18.5,1.85
DJ Mbenga,2788,DAL,21,17,11,6,3,5,0,5,0,0,0,0,36.5,1.74
Ivan McFarlin,200829,PHI,11,15,11,1,0,0,0,1,0,0,0,0,18.5,1.68
Uros Slokar,101166,TOR,20,38,14,1,1,2,1,9,0,0,0,0,31.5,1.57
Dwayne Jones,101204,CLE,4,3,6,0,0,0,0,2,0,0,0,0,5.5,1.38
Jeremy Richardson,200978,POR,6,8,2,0,1,0,2,1,0,0,0,0,8.0,1.33
Steven Smith,200848,PHI,8,5,6,0,1,0,0,2,0,0,0,0,8.5,1.06
Randy Livingston,988,SEA,4,0,1,4,0,0,0,1,0,0,0,0,4.0,1.0
Andreas Glyniadakis,2601,SEA,13,17,8,1,0,0,0,9,0,0,0,0,8.5,0.65
Roger Powell,101232,UTA,3,2,3,0,0,0,0,3,0,0,0,0,1.0,0.33
Vitaly Potapenko,958,SAC,3,0,2,0,0,0,0,2,0,0,0,0,0.0,0.0
Von Wafer,101144,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Mile Ilic,101148,NJN,5,0,1,0,0,0,0,3,0,0,0,0,-2.0,-0.4
Chris McCray,200840,MIL,5,0,0,0,0,0,0,2,0,0,0,0,-2.0,-0.4
